DATE,STATE,frequency,Name,latitude,longitude
2010-06,Arizona,343,Arizona,34.3046,-111.935
2010-07,Arizona,459,Arizona,34.3046,-111.935
2010-08,Arizona,138,Arizona,34.3046,-111.935
2010-09,Arizona,118,Arizona,34.3046,-111.935
2010-10,Arizona,100,Arizona,34.3046,-111.935
2010-11,Arizona,51,Arizona,34.3046,-111.935
2010-12,Arizona,39,Arizona,34.3046,-111.935
2011-01,Arizona,56,Arizona,34.3046,-111.935
2011-02,Arizona,41,Arizona,34.3046,-111.935
2011-03,Arizona,113,Arizona,34.3046,-111.935
2011-04,Arizona,139,Arizona,34.3046,-111.935
2011-05,Arizona,219,Arizona,34.3046,-111.935
2011-06,Arizona,215,Arizona,34.3046,-111.935
2011-07,Arizona,516,Arizona,34.3046,-111.935
2011-08,Arizona,345,Arizona,34.3046,-111.935
2011-09,Arizona,169,Arizona,34.3046,-111.935
2011-10,Arizona,60,Arizona,34.3046,-111.935
2011-11,Arizona,26,Arizona,34.3046,-111.935
2011-12,Arizona,13,Arizona,34.3046,-111.935
2012-01,Arizona,46,Arizona,34.3046,-111.935
2012-02,Arizona,54,Arizona,34.3046,-111.935
2012-03,Arizona,96,Arizona,34.3046,-111.935
2012-04,Arizona,137,Arizona,34.3046,-111.935
2012-05,Arizona,227,Arizona,34.3046,-111.935
2012-06,Arizona,317,Arizona,34.3046,-111.935
2012-07,Arizona,429,Arizona,34.3046,-111.935
2012-08,Arizona,251,Arizona,34.3046,-111.935
2012-09,Arizona,77,Arizona,34.3046,-111.935
2012-10,Arizona,55,Arizona,34.3046,-111.935
2012-11,Arizona,50,Arizona,34.3046,-111.935
2012-12,Arizona,21,Arizona,34.3046,-111.935
2013-01,Arizona,36,Arizona,34.3046,-111.935
2013-02,Arizona,26,Arizona,34.3046,-111.935
2013-03,Arizona,74,Arizona,34.3046,-111.935
2013-04,Arizona,145,Arizona,34.3046,-111.935
2013-05,Arizona,244,Arizona,34.3046,-111.935
2013-06,Arizona,322,Arizona,34.3046,-111.935
2013-07,Arizona,439,Arizona,34.3046,-111.935
2013-08,Arizona,231,Arizona,34.3046,-111.935
2013-09,Arizona,44,Arizona,34.3046,-111.935
2013-10,Arizona,39,Arizona,34.3046,-111.935
2013-11,Arizona,38,Arizona,34.3046,-111.935
2013-12,Arizona,27,Arizona,34.3046,-111.935
2014-01,Arizona,193,Arizona,34.3046,-111.935
2014-02,Arizona,183,Arizona,34.3046,-111.935
2014-03,Arizona,170,Arizona,34.3046,-111.935
2014-04,Arizona,254,Arizona,34.3046,-111.935
2014-05,Arizona,368,Arizona,34.3046,-111.935
2014-06,Arizona,415,Arizona,34.3046,-111.935
2014-07,Arizona,614,Arizona,34.3046,-111.935
2014-08,Arizona,207,Arizona,34.3046,-111.935
2014-09,Arizona,137,Arizona,34.3046,-111.935
2014-10,Arizona,122,Arizona,34.3046,-111.935
2014-11,Arizona,134,Arizona,34.3046,-111.935
2014-12,Arizona,31,Arizona,34.3046,-111.935
2015-01,Arizona,192,Arizona,34.3046,-111.935
2015-02,Arizona,164,Arizona,34.3046,-111.935
2015-03,Arizona,263,Arizona,34.3046,-111.935
2015-04,Arizona,362,Arizona,34.3046,-111.935
2015-05,Arizona,440,Arizona,34.3046,-111.935
2015-06,Arizona,675,Arizona,34.3046,-111.935
2015-07,Arizona,553,Arizona,34.3046,-111.935
2015-08,Arizona,410,Arizona,34.3046,-111.935
2015-09,Arizona,208,Arizona,34.3046,-111.935
2015-10,Arizona,153,Arizona,34.3046,-111.935
2015-11,Arizona,184,Arizona,34.3046,-111.935
2015-12,Arizona,215,Arizona,34.3046,-111.935
1992-01,Arkansas,5,Arkansas,34.7563,-92.1428
1992-02,Arkansas,26,Arkansas,34.7563,-92.1428
1992-03,Arkansas,26,Arkansas,34.7563,-92.1428
1992-04,Arkansas,24,Arkansas,34.7563,-92.1428
1992-05,Arkansas,6,Arkansas,34.7563,-92.1428
1992-06,Arkansas,2,Arkansas,34.7563,-92.1428
1992-07,Arkansas,3,Arkansas,34.7563,-92.1428
1992-08,Arkansas,3,Arkansas,34.7563,-92.1428
1992-09,Arkansas,4,Arkansas,34.7563,-92.1428
1992-10,Arkansas,12,Arkansas,34.7563,-92.1428
1992-11,Arkansas,15,Arkansas,34.7563,-92.1428
1992-12,Arkansas,2,Arkansas,34.7563,-92.1428
1993-01,Arkansas,18,Arkansas,34.7563,-92.1428
1993-02,Arkansas,20,Arkansas,34.7563,-92.1428
1993-03,Arkansas,28,Arkansas,34.7563,-92.1428
1993-04,Arkansas,22,Arkansas,34.7563,-92.1428
1993-05,Arkansas,3,Arkansas,34.7563,-92.1428
1993-07,Arkansas,26,Arkansas,34.7563,-92.1428
1993-08,Arkansas,10,Arkansas,34.7563,-92.1428
1993-09,Arkansas,9,Arkansas,34.7563,-92.1428
1993-10,Arkansas,3,Arkansas,34.7563,-92.1428
1993-11,Arkansas,3,Arkansas,34.7563,-92.1428
1993-12,Arkansas,9,Arkansas,34.7563,-92.1428
1994-01,Arkansas,3,Arkansas,34.7563,-92.1428
1994-02,Arkansas,33,Arkansas,34.7563,-92.1428
1994-03,Arkansas,51,Arkansas,34.7563,-92.1428
1994-04,Arkansas,27,Arkansas,34.7563,-92.1428
1994-05,Arkansas,6,Arkansas,34.7563,-92.1428
1994-06,Arkansas,1,Arkansas,34.7563,-92.1428
1994-07,Arkansas,11,Arkansas,34.7563,-92.1428
1994-08,Arkansas,1,Arkansas,34.7563,-92.1428
1994-09,Arkansas,5,Arkansas,34.7563,-92.1428
1994-10,Arkansas,9,Arkansas,34.7563,-92.1428
1994-11,Arkansas,12,Arkansas,34.7563,-92.1428
1994-12,Arkansas,8,Arkansas,34.7563,-92.1428
1995-01,Arkansas,1,Arkansas,34.7563,-92.1428
1995-02,Arkansas,74,Arkansas,34.7563,-92.1428
1995-03,Arkansas,32,Arkansas,34.7563,-92.1428
1995-04,Arkansas,25,Arkansas,34.7563,-92.1428
1995-05,Arkansas,2,Arkansas,34.7563,-92.1428
1995-07,Arkansas,8,Arkansas,34.7563,-92.1428
1995-08,Arkansas,36,Arkansas,34.7563,-92.1428
1995-09,Arkansas,16,Arkansas,34.7563,-92.1428
1995-10,Arkansas,9,Arkansas,34.7563,-92.1428
1995-11,Arkansas,25,Arkansas,34.7563,-92.1428
1995-12,Arkansas,12,Arkansas,34.7563,-92.1428
1996-01,Arkansas,10,Arkansas,34.7563,-92.1428
1996-02,Arkansas,88,Arkansas,34.7563,-92.1428
1996-03,Arkansas,45,Arkansas,34.7563,-92.1428
1996-04,Arkansas,55,Arkansas,34.7563,-92.1428
1996-05,Arkansas,3,Arkansas,34.7563,-92.1428
1996-06,Arkansas,2,Arkansas,34.7563,-92.1428
1996-07,Arkansas,5,Arkansas,34.7563,-92.1428
1996-08,Arkansas,5,Arkansas,34.7563,-92.1428
1996-09,Arkansas,3,Arkansas,34.7563,-92.1428
1996-10,Arkansas,1,Arkansas,34.7563,-92.1428
1996-11,Arkansas,5,Arkansas,34.7563,-92.1428
1996-12,Arkansas,2,Arkansas,34.7563,-92.1428
1997-01,Arkansas,47,Arkansas,34.7563,-92.1428
1997-02,Arkansas,58,Arkansas,34.7563,-92.1428
1997-03,Arkansas,222,Arkansas,34.7563,-92.1428
1997-04,Arkansas,146,Arkansas,34.7563,-92.1428
1997-05,Arkansas,61,Arkansas,34.7563,-92.1428
1997-06,Arkansas,13,Arkansas,34.7563,-92.1428
1997-07,Arkansas,77,Arkansas,34.7563,-92.1428
1997-08,Arkansas,121,Arkansas,34.7563,-92.1428
1997-09,Arkansas,129,Arkansas,34.7563,-92.1428
1997-10,Arkansas,78,Arkansas,34.7563,-92.1428
1997-11,Arkansas,45,Arkansas,34.7563,-92.1428
1997-12,Arkansas,43,Arkansas,34.7563,-92.1428
1998-01,Arkansas,18,Arkansas,34.7563,-92.1428
1998-02,Arkansas,61,Arkansas,34.7563,-92.1428
1998-03,Arkansas,86,Arkansas,34.7563,-92.1428
1998-04,Arkansas,189,Arkansas,34.7563,-92.1428
1998-05,Arkansas,65,Arkansas,34.7563,-92.1428
1998-06,Arkansas,103,Arkansas,34.7563,-92.1428
1998-07,Arkansas,222,Arkansas,34.7563,-92.1428
1998-08,Arkansas,126,Arkansas,34.7563,-92.1428
1998-09,Arkansas,247,Arkansas,34.7563,-92.1428
1998-10,Arkansas,11,Arkansas,34.7563,-92.1428
1998-11,Arkansas,19,Arkansas,34.7563,-92.1428
1998-12,Arkansas,9,Arkansas,34.7563,-92.1428
1999-01,Arkansas,75,Arkansas,34.7563,-92.1428
1999-02,Arkansas,164,Arkansas,34.7563,-92.1428
1999-03,Arkansas,199,Arkansas,34.7563,-92.1428
1999-04,Arkansas,85,Arkansas,34.7563,-92.1428
1999-05,Arkansas,28,Arkansas,34.7563,-92.1428
1999-06,Arkansas,21,Arkansas,34.7563,-92.1428
1999-07,Arkansas,72,Arkansas,34.7563,-92.1428
1999-08,Arkansas,513,Arkansas,34.7563,-92.1428
1999-09,Arkansas,382,Arkansas,34.7563,-92.1428
1999-10,Arkansas,311,Arkansas,34.7563,-92.1428
1999-11,Arkansas,283,Arkansas,34.7563,-92.1428
1999-12,Arkansas,91,Arkansas,34.7563,-92.1428
2000-01,Arkansas,158,Arkansas,34.7563,-92.1428
2000-02,Arkansas,183,Arkansas,34.7563,-92.1428
2000-03,Arkansas,199,Arkansas,34.7563,-92.1428
2000-04,Arkansas,183,Arkansas,34.7563,-92.1428
2000-05,Arkansas,14,Arkansas,34.7563,-92.1428
2000-06,Arkansas,12,Arkansas,34.7563,-92.1428
2000-07,Arkansas,80,Arkansas,34.7563,-92.1428
2000-08,Arkansas,641,Arkansas,34.7563,-92.1428
2000-09,Arkansas,620,Arkansas,34.7563,-92.1428
2000-10,Arkansas,237,Arkansas,34.7563,-92.1428
2000-11,Arkansas,21,Arkansas,34.7563,-92.1428
2000-12,Arkansas,15,Arkansas,34.7563,-92.1428
2001-01,Arkansas,38,Arkansas,34.7563,-92.1428
2001-02,Arkansas,89,Arkansas,34.7563,-92.1428
2001-03,Arkansas,239,Arkansas,34.7563,-92.1428
2001-04,Arkansas,137,Arkansas,34.7563,-92.1428
2001-05,Arkansas,52,Arkansas,34.7563,-92.1428
2001-06,Arkansas,42,Arkansas,34.7563,-92.1428
2001-07,Arkansas,116,Arkansas,34.7563,-92.1428
2001-08,Arkansas,188,Arkansas,34.7563,-92.1428
2001-09,Arkansas,71,Arkansas,34.7563,-92.1428
2001-10,Arkansas,109,Arkansas,34.7563,-92.1428
2001-11,Arkansas,166,Arkansas,34.7563,-92.1428
2001-12,Arkansas,19,Arkansas,34.7563,-92.1428
2002-01,Arkansas,80,Arkansas,34.7563,-92.1428
2002-02,Arkansas,155,Arkansas,34.7563,-92.1428
2002-03,Arkansas,81,Arkansas,34.7563,-92.1428
2002-04,Arkansas,130,Arkansas,34.7563,-92.1428
2002-05,Arkansas,7,Arkansas,34.7563,-92.1428
2002-06,Arkansas,18,Arkansas,34.7563,-92.1428
2002-07,Arkansas,33,Arkansas,34.7563,-92.1428
2002-08,Arkansas,99,Arkansas,34.7563,-92.1428
2002-09,Arkansas,150,Arkansas,34.7563,-92.1428
2002-10,Arkansas,55,Arkansas,34.7563,-92.1428
2002-11,Arkansas,145,Arkansas,34.7563,-92.1428
2002-12,Arkansas,48,Arkansas,34.7563,-92.1428
2003-01,Arkansas,153,Arkansas,34.7563,-92.1428
2003-02,Arkansas,113,Arkansas,34.7563,-92.1428
2003-03,Arkansas,326,Arkansas,34.7563,-92.1428
2003-04,Arkansas,502,Arkansas,34.7563,-92.1428
2003-05,Arkansas,20,Arkansas,34.7563,-92.1428
2003-06,Arkansas,18,Arkansas,34.7563,-92.1428
2003-07,Arkansas,58,Arkansas,34.7563,-92.1428
2003-08,Arkansas,94,Arkansas,34.7563,-92.1428
2003-09,Arkansas,66,Arkansas,34.7563,-92.1428
2003-10,Arkansas,118,Arkansas,34.7563,-92.1428
2003-11,Arkansas,102,Arkansas,34.7563,-92.1428
2003-12,Arkansas,94,Arkansas,34.7563,-92.1428
2004-01,Arkansas,56,Arkansas,34.7563,-92.1428
2004-02,Arkansas,210,Arkansas,34.7563,-92.1428
2004-03,Arkansas,357,Arkansas,34.7563,-92.1428
2004-04,Arkansas,214,Arkansas,34.7563,-92.1428
2004-05,Arkansas,23,Arkansas,34.7563,-92.1428
2004-06,Arkansas,10,Arkansas,34.7563,-92.1428
2004-07,Arkansas,13,Arkansas,34.7563,-92.1428
2004-08,Arkansas,65,Arkansas,34.7563,-92.1428
2004-09,Arkansas,314,Arkansas,34.7563,-92.1428
2004-10,Arkansas,92,Arkansas,34.7563,-92.1428
2004-11,Arkansas,2,Arkansas,34.7563,-92.1428
2004-12,Arkansas,8,Arkansas,34.7563,-92.1428
2005-01,Arkansas,58,Arkansas,34.7563,-92.1428
2005-02,Arkansas,56,Arkansas,34.7563,-92.1428
2005-03,Arkansas,358,Arkansas,34.7563,-92.1428
2005-04,Arkansas,183,Arkansas,34.7563,-92.1428
2005-05,Arkansas,100,Arkansas,34.7563,-92.1428
2005-06,Arkansas,141,Arkansas,34.7563,-92.1428
2005-07,Arkansas,132,Arkansas,34.7563,-92.1428
2005-08,Arkansas,273,Arkansas,34.7563,-92.1428
2005-09,Arkansas,288,Arkansas,34.7563,-92.1428
2005-10,Arkansas,150,Arkansas,34.7563,-92.1428
2005-11,Arkansas,222,Arkansas,34.7563,-92.1428
2005-12,Arkansas,335,Arkansas,34.7563,-92.1428
2006-01,Arkansas,383,Arkansas,34.7563,-92.1428
2006-02,Arkansas,223,Arkansas,34.7563,-92.1428
2006-03,Arkansas,523,Arkansas,34.7563,-92.1428
2006-04,Arkansas,333,Arkansas,34.7563,-92.1428
2006-05,Arkansas,42,Arkansas,34.7563,-92.1428
2006-06,Arkansas,110,Arkansas,34.7563,-92.1428
2006-07,Arkansas,331,Arkansas,34.7563,-92.1428
2006-08,Arkansas,239,Arkansas,34.7563,-92.1428
2006-09,Arkansas,151,Arkansas,34.7563,-92.1428
2006-10,Arkansas,104,Arkansas,34.7563,-92.1428
2006-11,Arkansas,77,Arkansas,34.7563,-92.1428
2006-12,Arkansas,55,Arkansas,34.7563,-92.1428
2007-01,Arkansas,23,Arkansas,34.7563,-92.1428
2007-02,Arkansas,186,Arkansas,34.7563,-92.1428
2007-03,Arkansas,450,Arkansas,34.7563,-92.1428
2007-04,Arkansas,159,Arkansas,34.7563,-92.1428
2007-05,Arkansas,25,Arkansas,34.7563,-92.1428
2007-06,Arkansas,26,Arkansas,34.7563,-92.1428
2007-07,Arkansas,16,Arkansas,34.7563,-92.1428
2007-08,Arkansas,213,Arkansas,34.7563,-92.1428
2007-09,Arkansas,69,Arkansas,34.7563,-92.1428
2007-10,Arkansas,25,Arkansas,34.7563,-92.1428
2007-11,Arkansas,75,Arkansas,34.7563,-92.1428
2007-12,Arkansas,34,Arkansas,34.7563,-92.1428
2008-01,Arkansas,105,Arkansas,34.7563,-92.1428
2008-02,Arkansas,64,Arkansas,34.7563,-92.1428
2008-03,Arkansas,117,Arkansas,34.7563,-92.1428
2008-04,Arkansas,56,Arkansas,34.7563,-92.1428
2008-05,Arkansas,6,Arkansas,34.7563,-92.1428
2008-06,Arkansas,35,Arkansas,34.7563,-92.1428
2008-07,Arkansas,172,Arkansas,34.7563,-92.1428
2008-08,Arkansas,102,Arkansas,34.7563,-92.1428
2008-09,Arkansas,14,Arkansas,34.7563,-92.1428
2008-10,Arkansas,27,Arkansas,34.7563,-92.1428
2008-11,Arkansas,104,Arkansas,34.7563,-92.1428
2008-12,Arkansas,81,Arkansas,34.7563,-92.1428
2009-01,Arkansas,251,Arkansas,34.7563,-92.1428
2009-02,Arkansas,158,Arkansas,34.7563,-92.1428
2009-03,Arkansas,309,Arkansas,34.7563,-92.1428
2009-04,Arkansas,120,Arkansas,34.7563,-92.1428
2009-05,Arkansas,4,Arkansas,34.7563,-92.1428
2009-06,Arkansas,55,Arkansas,34.7563,-92.1428
2009-07,Arkansas,69,Arkansas,34.7563,-92.1428
2009-08,Arkansas,28,Arkansas,34.7563,-92.1428
2009-09,Arkansas,15,Arkansas,34.7563,-92.1428
2009-10,Arkansas,1,Arkansas,34.7563,-92.1428
2009-11,Arkansas,42,Arkansas,34.7563,-92.1428
2009-12,Arkansas,24,Arkansas,34.7563,-92.1428
2010-01,Arkansas,26,Arkansas,34.7563,-92.1428
2010-02,Arkansas,102,Arkansas,34.7563,-92.1428
2010-03,Arkansas,421,Arkansas,34.7563,-92.1428
2010-04,Arkansas,186,Arkansas,34.7563,-92.1428
2010-05,Arkansas,22,Arkansas,34.7563,-92.1428
2010-06,Arkansas,70,Arkansas,34.7563,-92.1428
2010-07,Arkansas,84,Arkansas,34.7563,-92.1428
2010-08,Arkansas,305,Arkansas,34.7563,-92.1428
2010-09,Arkansas,277,Arkansas,34.7563,-92.1428
2010-10,Arkansas,366,Arkansas,34.7563,-92.1428
2010-11,Arkansas,198,Arkansas,34.7563,-92.1428
2010-12,Arkansas,163,Arkansas,34.7563,-92.1428
2011-01,Arkansas,128,Arkansas,34.7563,-92.1428
2011-02,Arkansas,145,Arkansas,34.7563,-92.1428
2011-03,Arkansas,340,Arkansas,34.7563,-92.1428
2011-04,Arkansas,274,Arkansas,34.7563,-92.1428
2011-05,Arkansas,48,Arkansas,34.7563,-92.1428
2011-06,Arkansas,162,Arkansas,34.7563,-92.1428
2011-07,Arkansas,366,Arkansas,34.7563,-92.1428
2011-08,Arkansas,413,Arkansas,34.7563,-92.1428
2011-09,Arkansas,371,Arkansas,34.7563,-92.1428
2011-10,Arkansas,233,Arkansas,34.7563,-92.1428
2011-11,Arkansas,54,Arkansas,34.7563,-92.1428
2011-12,Arkansas,12,Arkansas,34.7563,-92.1428
2012-01,Arkansas,95,Arkansas,34.7563,-92.1428
2012-02,Arkansas,152,Arkansas,34.7563,-92.1428
2012-03,Arkansas,336,Arkansas,34.7563,-92.1428
2012-04,Arkansas,53,Arkansas,34.7563,-92.1428
2012-05,Arkansas,158,Arkansas,34.7563,-92.1428
2012-06,Arkansas,334,Arkansas,34.7563,-92.1428
2012-07,Arkansas,507,Arkansas,34.7563,-92.1428
2012-08,Arkansas,465,Arkansas,34.7563,-92.1428
2012-09,Arkansas,75,Arkansas,34.7563,-92.1428
2012-10,Arkansas,37,Arkansas,34.7563,-92.1428
2012-11,Arkansas,75,Arkansas,34.7563,-92.1428
2012-12,Arkansas,64,Arkansas,34.7563,-92.1428
2013-01,Arkansas,21,Arkansas,34.7563,-92.1428
2013-02,Arkansas,31,Arkansas,34.7563,-92.1428
2013-03,Arkansas,225,Arkansas,34.7563,-92.1428
2013-04,Arkansas,100,Arkansas,34.7563,-92.1428
2013-05,Arkansas,18,Arkansas,34.7563,-92.1428
2013-06,Arkansas,34,Arkansas,34.7563,-92.1428
2013-07,Arkansas,118,Arkansas,34.7563,-92.1428
2013-08,Arkansas,65,Arkansas,34.7563,-92.1428
2013-09,Arkansas,183,Arkansas,34.7563,-92.1428
2013-10,Arkansas,16,Arkansas,34.7563,-92.1428
2013-11,Arkansas,23,Arkansas,34.7563,-92.1428
2013-12,Arkansas,13,Arkansas,34.7563,-92.1428
2014-01,Arkansas,308,Arkansas,34.7563,-92.1428
2014-02,Arkansas,277,Arkansas,34.7563,-92.1428
2014-03,Arkansas,250,Arkansas,34.7563,-92.1428
2014-04,Arkansas,157,Arkansas,34.7563,-92.1428
2014-05,Arkansas,66,Arkansas,34.7563,-92.1428
2014-06,Arkansas,13,Arkansas,34.7563,-92.1428
2014-07,Arkansas,25,Arkansas,34.7563,-92.1428
2014-08,Arkansas,30,Arkansas,34.7563,-92.1428
2014-09,Arkansas,45,Arkansas,34.7563,-92.1428
2014-10,Arkansas,17,Arkansas,34.7563,-92.1428
2014-11,Arkansas,92,Arkansas,34.7563,-92.1428
2014-12,Arkansas,15,Arkansas,34.7563,-92.1428
2015-01,Arkansas,244,Arkansas,34.7563,-92.1428
2015-02,Arkansas,231,Arkansas,34.7563,-92.1428
2015-03,Arkansas,54,Arkansas,34.7563,-92.1428
2015-04,Arkansas,36,Arkansas,34.7563,-92.1428
2015-05,Arkansas,18,Arkansas,34.7563,-92.1428
2015-06,Arkansas,11,Arkansas,34.7563,-92.1428
2015-07,Arkansas,35,Arkansas,34.7563,-92.1428
2015-08,Arkansas,140,Arkansas,34.7563,-92.1428
2015-09,Arkansas,170,Arkansas,34.7563,-92.1428
2015-10,Arkansas,296,Arkansas,34.7563,-92.1428
2015-11,Arkansas,24,Arkansas,34.7563,-92.1428
2015-12,Arkansas,30,Arkansas,34.7563,-92.1428
1992-01,California,92,California,36.7496,-119.591
1992-02,California,54,California,36.7496,-119.591
1992-03,California,48,California,36.7496,-119.591
1992-04,California,259,California,36.7496,-119.591
1992-05,California,1339,California,36.7496,-119.591
1992-06,California,2185,California,36.7496,-119.591
1992-07,California,2064,California,36.7496,-119.591
1992-08,California,2284,California,36.7496,-119.591
1992-09,California,1361,California,36.7496,-119.591
1992-10,California,753,California,36.7496,-119.591
1992-11,California,293,California,36.7496,-119.591
1992-12,California,101,California,36.7496,-119.591
1993-01,California,31,California,36.7496,-119.591
1993-02,California,40,California,36.7496,-119.591
1993-03,California,69,California,36.7496,-119.591
1993-04,California,201,California,36.7496,-119.591
1993-05,California,749,California,36.7496,-119.591
1993-06,California,1196,California,36.7496,-119.591
1993-07,California,1678,California,36.7496,-119.591
1993-08,California,1673,California,36.7496,-119.591
1993-09,California,1264,California,36.7496,-119.591
1993-10,California,750,California,36.7496,-119.591
1993-11,California,494,California,36.7496,-119.591
1993-12,California,125,California,36.7496,-119.591
1994-01,California,189,California,36.7496,-119.591
1994-02,California,79,California,36.7496,-119.591
1994-03,California,192,California,36.7496,-119.591
1994-04,California,332,California,36.7496,-119.591
1994-05,California,617,California,36.7496,-119.591
1994-06,California,1442,California,36.7496,-119.591
1994-07,California,2021,California,36.7496,-119.591
1994-08,California,1381,California,36.7496,-119.591
1994-09,California,1526,California,36.7496,-119.591
1994-10,California,590,California,36.7496,-119.591
1994-11,California,190,California,36.7496,-119.591
1994-12,California,95,California,36.7496,-119.591
1995-01,California,34,California,36.7496,-119.591
1995-02,California,59,California,36.7496,-119.591
1995-03,California,34,California,36.7496,-119.591
1995-04,California,103,California,36.7496,-119.591
1995-05,California,315,California,36.7496,-119.591
1995-06,California,938,California,36.7496,-119.591
1995-07,California,1721,California,36.7496,-119.591
1995-08,California,1451,California,36.7496,-119.591
1995-09,California,1080,California,36.7496,-119.591
1995-10,California,983,California,36.7496,-119.591
1995-11,California,503,California,36.7496,-119.591
1995-12,California,160,California,36.7496,-119.591
1996-01,California,160,California,36.7496,-119.591
1996-02,California,44,California,36.7496,-119.591
1996-03,California,94,California,36.7496,-119.591
1996-04,California,488,California,36.7496,-119.591
1996-05,California,895,California,36.7496,-119.591
1996-06,California,1368,California,36.7496,-119.591
1996-07,California,2159,California,36.7496,-119.591
1996-08,California,2005,California,36.7496,-119.591
1996-09,California,885,California,36.7496,-119.591
1996-10,California,773,California,36.7496,-119.591
1996-11,California,256,California,36.7496,-119.591
1996-12,California,46,California,36.7496,-119.591
1997-01,California,43,California,36.7496,-119.591
1997-02,California,137,California,36.7496,-119.591
1997-03,California,322,California,36.7496,-119.591
1997-04,California,572,California,36.7496,-119.591
1997-05,California,1130,California,36.7496,-119.591
1997-06,California,1113,California,36.7496,-119.591
1997-07,California,1796,California,36.7496,-119.591
1997-08,California,1128,California,36.7496,-119.591
1997-09,California,925,California,36.7496,-119.591
1997-10,California,504,California,36.7496,-119.591
1997-11,California,187,California,36.7496,-119.591
1997-12,California,73,California,36.7496,-119.591
1998-01,California,36,California,36.7496,-119.591
1998-02,California,19,California,36.7496,-119.591
1998-03,California,63,California,36.7496,-119.591
1998-04,California,121,California,36.7496,-119.591
1998-05,California,252,California,36.7496,-119.591
1998-06,California,723,California,36.7496,-119.591
1998-07,California,1624,California,36.7496,-119.591
1998-08,California,1720,California,36.7496,-119.591
1998-09,California,1214,California,36.7496,-119.591
1998-10,California,763,California,36.7496,-119.591
1998-11,California,196,California,36.7496,-119.591
1998-12,California,133,California,36.7496,-119.591
1999-01,California,205,California,36.7496,-119.591
1999-02,California,87,California,36.7496,-119.591
1999-03,California,150,California,36.7496,-119.591
1999-04,California,304,California,36.7496,-119.591
1999-05,California,753,California,36.7496,-119.591
1999-06,California,1264,California,36.7496,-119.591
1999-07,California,1873,California,36.7496,-119.591
1999-08,California,1881,California,36.7496,-119.591
1999-09,California,1129,California,36.7496,-119.591
1999-10,California,702,California,36.7496,-119.591
1999-11,California,262,California,36.7496,-119.591
1999-12,California,300,California,36.7496,-119.591
2000-01,California,155,California,36.7496,-119.591
2000-02,California,68,California,36.7496,-119.591
2000-03,California,142,California,36.7496,-119.591
2000-04,California,287,California,36.7496,-119.591
2000-05,California,541,California,36.7496,-119.591
2000-06,California,1185,California,36.7496,-119.591
2000-07,California,1496,California,36.7496,-119.591
2000-08,California,1492,California,36.7496,-119.591
2000-09,California,758,California,36.7496,-119.591
2000-10,California,493,California,36.7496,-119.591
2000-11,California,198,California,36.7496,-119.591
2000-12,California,162,California,36.7496,-119.591
2001-01,California,156,California,36.7496,-119.591
2001-02,California,61,California,36.7496,-119.591
2001-03,California,122,California,36.7496,-119.591
2001-04,California,161,California,36.7496,-119.591
2001-05,California,894,California,36.7496,-119.591
2001-06,California,1335,California,36.7496,-119.591
2001-07,California,2076,California,36.7496,-119.591
2001-08,California,1322,California,36.7496,-119.591
2001-09,California,1171,California,36.7496,-119.591
2001-10,California,640,California,36.7496,-119.591
2001-11,California,196,California,36.7496,-119.591
2001-12,California,48,California,36.7496,-119.591
2002-01,California,97,California,36.7496,-119.591
2002-02,California,175,California,36.7496,-119.591
